Username,Date,Content
@Carruselmalaga,"Sep 12, 2022","La visión del partido de Guede: ""Esto es fútbol y, de forma injusta, nos tocó perder"" https://cadenaser.com/andalucia/2022/09/12/la-vision-del-partido-de-guede-esto-es-futbol-y-de-forma-injusta-nos-toco-perder-ser-malaga/ a través de 
@SER_Malaga
Yo Boquer@n"
@YoBoqueronX,"Sep 12, 2022","Replying to 
@MCFsider
No entiendo que carajos hace GUEDE aún en el Málaga..... A mí no me entra en la cabeza....... ALUCINO
Pedro Expósito"
@Pitsux,"Sep 12, 2022","¿Sigue Guede en el Málaga todavía?
Jannette Kiel Corina"
@Jannettekiel194,"Sep 12, 2022","Replying to 
@SportDirectR
 and 
@MalagaCF
Yo respeto a guede mucho por lo que nos dío como futbolista, pero creo que su etapa en el málaga como entrenador debe terminar. Estamos a tiempo para sacar esto adelante y almendarlo y mucho. La aficíón es la que manda y hay que hacerles caso en sus peticiones.
CARLOS ♦️♦️"
@CARLETO38,"Sep 12, 2022","Javi Jiménez, Juande, Genaro, Jozabed, Guede,  Bravo, Manolo Gaspar...
Cómo es posible que estos tíos vivan del fútbol? 
Pues a todos los tenemos en el Málaga.

No es maravilloso?
Daniel Q"
@D_Quiles,"Sep 12, 2022","Mi estado actual después de una noche de espanto patrocinada por Guede. ¡¡¡ Viva Málaga !!!
Estadio Deportivo"
@Estadio_ED,"Sep 12, 2022","#MálagaCF | Para bien o para mal, Tenerife será el punto de inflexión para Pablo Guede y el Málaga CF




marina"
@marinallrt,"Sep 12, 2022","Ayer pude ver poco al Málaga, ya que no estaba en casa, pero lo que vi me dio la sensación de un partido aburrido y lento, con de nuevo errores defensivos y desajustes. 

Continuamos a la deriva y es triste. Guede no puede seguir ni un partido más dirigiendo al equipo.
Malaguista25"
@malaguista25,"Sep 12, 2022","Espero que a Manolo Gaspar no le pese la presión, de echar a tantos entrenadores como paso el año pasado y que no nos decepcione,que esto es ya una tomadura de pelo si no despide a Guede,el Málaga no puede ir penúltimo con el equipo que tiene.
Malaguista."
@GxlDeWeligton,"Sep 12, 2022","Que Guede siga siendo entrenador del Málaga a estas horas me toca mucho los cojones. Espabila 
@manologaspar20
.
EL ESPAÑOL de Málaga"
@malaga_ee,"Sep 12, 2022","#DeMalaga Pablo Guede: ""Haces mucho para ganar y no ganas, son cosas del fútbol"" http://dlvr.it/SY9g0T
ElDesmarque Málaga CF"
@eldesmarque_mcf,"Sep 12, 2022","¿Debe el Málaga destituir a Pablo Guede?
eldesmarque.com
¿Debe el Málaga destituir a Pablo Guede?
Encuesta de ElDesmarque sobre si el Málaga CF debe destituir a Pablo Guede o si el técnico argentino debería dimitir de su puesto.
Rafa Guerra"
@Rafaplus13,"Sep 12, 2022","Casi las 12 de la mañana y aún sigue Guede siendo entrenador del Málaga, cuando no haya remedio lo echarán, entonces Manolo Gaspar deberá irse con él.
𝙍𝙖𝙮𝙢𝙤𝙣🇪🇸💚"
@Logon90,"Sep 12, 2022","Que gran error comete el Málaga dejando a Guede otra jornada más, se van las jornadas y los puntos, hoy mismo debería ser llamado a los despachos.
Alberto Fuentes"
@albfuenteslopez,"Sep 12, 2022","Replying to 
@albfuenteslopez
Agujeros en el centro del campo, nula salida de balón limpia, lentitud en la toma de decisiones... 

Un cúmulo cosas que, sumados a la presión de tener que ganar ya, hacen que el Málaga de Guede esté con pocas vidas.
smp_mlg"
@oskilla__,"Sep 12, 2022","Viendo el nivelito del Málaga de guede y las cosas que está diciendo en rueda de prensa, está a dos pelos del culo de salir de Málaga repudiado para los restos. Hay que saber cuándo irse de los sitios.
María🧠"
