Username,Date,Content
@Pablo_RuizG,"Aug 20, 2023","El Oviedo sigue siendo ese equipo que no arriesga ni contra diez. Ritmo lento, que pasen pocas cosas y si el partido se va al barro, mejor. Y esto le da resultados.

Made in Cervera.
Dani"
@VanDerPoelismo,"Aug 20, 2023","El Oviedo de Cervera ya aburre. Entiendo que no juegues a nada si el estilo de juego que propones te sale bien, pero es que si no te sale bien estás muerto. No proponemos absolutamente nada. La sensación que tengo es que o cambia Cervera su mentalidad o no come el turrón
Héctor López Álvarez"
@HECTORLOPEZALV2,"Aug 20, 2023","Llevo todo el puto verano escuchando a twitter sporting diciendo que el Oviedo tiene un equipo de la hostia y que se reforzó muy bien.
El Racing de Ferrol esta jugando a placer.
La forma de jugar de Cervera es rácana, simpre lo fue, lo que necesita una dosis de suerte muy elevada
Sergio Cortina"
@sergiocortina,"Aug 20, 2023","Lo que no se le puede negar a Cervera es que el Oviedo es el equipo limitado y cobarde que SIEMPRE describe en sus ruedas de prensa. Y como él dijo, el Racing es un equipo apañado. Lo clava.
David Sánchez"
@David92Sanchez,"Aug 20, 2023","Ya es mala suerte para Cazorla que la primera vez que va a vestir la camiseta del primer equipo del Oviedo sea con Cervera como entrenador. Él que mide 1'20 colgado del larguero durante 90 minutos.
OviedoBold"
@OviedoBold,"Aug 20, 2023","Sigue con Jimmy Cervera, tú sigue, no da el nivel joder

Jaime Mateos"
@jimmymateos,"Aug 20, 2023","🔵⚪️El Oviedo estrena su casillero. Tiene individualidades que pueden ganar partidos pero otra vez le han faltado ideas cuando ha tenido que llevar el peso del partido. No siempre va a poder gestionar la ventaja, donde ahí es cierto que Cervera es el mejor. 

#LALIGAHYPERMOTION
OviedoBold"
@OviedoBold,"Aug 20, 2023","Replying to 
@pecenteno
Eso es, y me jode porque confiaba en Cervera.

La Nueva España"
@lanuevaespana,"Aug 22, 2023","🔵⚪️Otro fichaje de lujo para el equipo de Álvaro Cervera: Colombatto apuesta por el #Oviedo
From lne.es
Nacho Azparren"
@NachoAzparren,"Aug 22, 2023","A la segunda va la vencida.

🤝🏻 Colombatto rechaza ofertas sugerentes de Rusia y apuesta por el Oviedo. Será el pivote que complete el medio del campo de los de Cervera.

https://lne.es/real-oviedo/2023/08/22/fichaje-lujo-equipo-alvaro-cervera-91241650.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share a través de 
@lanuevaespana
From lne.es
Diario Oviedista"
@DiariOVD,"Aug 22, 2023","☎️Boom! Otro fichaje de lujo para el equipo de Álvaro Cervera: Colombatto apuesta por el Oviedo https://lne.es/real-oviedo/2023/08/22/fichaje-lujo-equipo-alvaro-cervera-91241650.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share vía 
@lanuevaespana
From lne.es
Mundo Victor 🤟🏻"
@mundovictor30,"Aug 22, 2023","Replying to 
@Wilfredsantoss
Cervera es un grandísimo entrenador. Pero veo al Oviedo muy lejos del nivel que requiere un ascenso por desgracia.. nada deseo más que subir juntos
santoswil"
@Wilfredsantoss,"Aug 22, 2023","Replying to 
@mundovictor30
Yo te juro que si ponemos a seoane cazorla y camarasa juntos veo mejor medio campo del oviedo que del levante otra cosa es cervera…
JAR."
@psicojalvarez,"Aug 22, 2023","Replying to 
@JoseRocf2012
 
@eloycenteno
 and 
@sabid111
Manu Vallejo se va al Zaragoza. En esta ocasión el Oviedo no insistió ni presento el aval de Cervera como valedor del jugador para venir, como si lo hizo la pasada temporada. Me llama la atención esto.
Oviedo siempre."
@OviedistaK04227,"Aug 22, 2023","Replying to 
@pintadas1996
 and 
@CsarMorn183319
Ser delantero centro es muy duro con Cervera. Porque te pide de todo, menos que seas delantero centro.
david puenticiella"
@davideldezuli,"Aug 22, 2023","Replying to 
@GarciSama
 
@acio_regueiro
 and 2 others
Tb cervera en oviedo. Y fae 2 semanas taben aquí llorando por alguien así. Q conozca la categoría.
Xuan Cándano"
@XuanCandano,"Aug 22, 2023","Replying to 
@DePerdidos2
Nun lu veo así. El Oviedo fue p´arriba la temporada pasada cuando volvió Borja, que ye buenu y fai meyores a los demás. Se fue porque nun lu quería Cervera, que nun quier esi tipu de xugador con talento. Más bien aprecia el perfil contrariu. Con Mier paez que pasa daqué asemeyáu.



Charlie"
@Charlie63313597,"Aug 20, 2023","Replying to 
@valenbecks
 and 
@VetustaFans
Literal,mucho cambia todo o le queda poco a Cervera en Oviedo
Vetusta"
@DeOviedoalCielo,"Aug 20, 2023","Yo no sé, si es que a Cervera no le gusta casi ningún fichaje de los que ha hecho el Oviedo. Si de los fichajes que pidió, no ha venido nadie. Pero  en las ruedas de prensa de Tenerife y hoy, le siento algo,""raro"". Como que la plantilla, no es la que a él le hubiese gustado.
Racing Ferrol Info"
@RacingFerrol,"Aug 20, 2023","Cervera (Oviedo):""Once contra once fueron mucho mejor que nosotros. Se pasaban la pelota con cierta facilidad y nosotros no robábamos.A partir de la expulsión el partido cambia. Sufríamos mucho menos en defensa, pero nos faltaba algo para poder hacer daño""
realoviedo.es
Álvaro Cervera: ""Tengo la confianza de que vamos a cambiar esto""
Rueda de prensa del entrenador del Real Oviedo tras el encuentro ante el Racing Club de Ferrol
Jorge Bueno"
@jorgebuenolo,"Aug 20, 2023","Al Oviedo le sigue costando proponer en ataque cuando comienza los partidos por debajo en el marcador. Hoy a pesar del gol temprano de Camarasa, los de Cervera no han sido capaces de darle la vuelta al partido.
ElDesmarque Asturias"
@DMQAsturias,"Aug 20, 2023","Cervera, crítico con la imagen de su Oviedo: ""Se ven nuestras debilidades, las virtudes poco"" https://eldesmarque.com/futbol/real-oviedo/20230820/cervera-critico-con-la-imagen-de-su-oviedo-se-ven-nuestras-debilidades-las-virtudes-poco_300065835.html
Pablo Fernández"
@pablofg_21,"Aug 20, 2023","Hasta que el Oviedo de Cervera encuentre el camino a través del balón o su antiguo plan de juego directo vuelva a carburar, Viti es insustituible. 

Por esto mismo la baja de Lucas -y su anarquía en campo rival- también se notará mucho.
lavozdeasturias.es
Las notas: Ese 'algo' que le falta al Oviedo
Los azules sacaron un punto ante un Racing de Ferrol que fue mejor cuando el partido estaba once contra once y que no sufrió en exceso tras la expulsión de Delmás
ElDesmarque Oviedo"
@DMQOviedo,"Aug 20, 2023","Cervera, crítico con la imagen de su Oviedo: ""Se ven nuestras debilidades, las virtudes poco"" http://dozz.es/qzgcz2
PitbulLife"
@CotoMatarikos,"Aug 20, 2023","Replying to 
@RealOviedo
Deje de verlo en el gol... Entro y ni tuit de final de partido. Un real oviedo en la puta vida puede jugar así, desde ziganda llevo dando la turra. Y  este babas jodio a Borja, no le servía. Recuperarlo y devolver a Ibarra. Fuera, Fuera cervera
Harkonnen (cabrón carbayón)"
@harkonnen69,"Aug 20, 2023","La salida con balón del R.Oviedo de Cervera, es más lenta que mi abuela haciendo una transferencia en el cajero automático.

Historia de Oviedo"
@Histoviedo,"Aug 21, 2023","Cervera no estará eternamente en el Real Oviedo y los problemas del equipo seguirán existiendo esté o no esté él.
Joaquín 🇲🇽🇪🇦"
@Santo_Peiper,"Aug 20, 2023","Replying to 
@ElRequexon
 and 
@EnOviedismo
No quiero imaginar siquiera, si en Burgos el Oviedo es derrotado por Bolo, el mundo de presion que se le vendra encima a Cervera.
Burro 2.0"
@0Burro,"Aug 20, 2023","Replying to 
@RealOviedo
A ver si alguno de esos que teneis a sueldo se pone a calcular el % de victorias del oviedo con jimmy de titular. Lo peor de todo es que la unica explicación para que hoy acabase el partido es que cervera esta poniendolo en modo de protesta para que le traigan a otro
Reservoir_Moi"
@moijugon2012,"Aug 20, 2023","Replying to 
@RealOviedo
El q piense q Jimmy es un gran jugador y no le guste Borja Sánchez tiene un problema, y ese es Cervera, además erre q erre, los mejores resultados y mejores partidos del Oviedo el año pasado tras la lesión de Jimmy. Unido a planteamientos cobardes y nulo fútbol, patada a seguir
Carlos #EmpatarAlCartagena"
@_bastonismo,"Aug 20, 2023","Ya empieza la campañita de los mismos mongers de siempre con que Cervera no le gusta Seoane. Lo pidió para el Cádiz pero na no le gusta, el sabio Tw Oviedo sabe más.
oviedista"
@__Oviedista__,"Aug 20, 2023","Cervera llegó a Oviedo en octubre del 22, la base del equipo es la del año pasado. Decir como excusa que van dos partidos… pobre, muy pobre. Nunca se sabrá, pero pagaría por saber el responsable de su renovación por dos temporadas. Jesús debe estar contento
ruben1984"
@rubenmartinezm3,"Aug 20, 2023","Replying to 
@wallstwolverine
El de verde es el Ferrol y el resto el Oviedo de Cervera.
Racing Ferrol Info"
@RacingFerrol,"Aug 20, 2023","Declaracións de Cristóbal Parralo e Álvaro Cerverá na rolda de prensa do Real Oviedo - Racing
youtube.com
Rueda de prensa Real Oviedo vs Racing Club Ferrol
Rueda de prensa Real Oviedo vs Racing Club Ferrol J2 LALIGA Hypermotion 2023/202400:00 Cristóbal Parralo, Racing Club Ferrol06:20 Álvaro Cervera, Real Oviedo...
OviedoStreet"
@OviedoStreet,"Aug 20, 2023","Santi dile a Cervera , que lo que el planteamiento de hoy , no es tener ni orgullo , ni valor , ni garra , no jugamos a nada
Quote
Bar TV"
@bar_tv,"Aug 20, 2023","🙌 ¡Una afición rendida a una LEYENDA!

🏟️ El Carlos Tartiere ovaciona a @19SCazorla en su regreso al @RealOviedo

#⃣ #TodoPasaEnTuBar
Show more

Jorge"
@JGFOviedo,"Aug 21, 2023","Replying to 
@tejerismo
Por supuesto que no, sería de hecho una desgracia. Te recuerdo que el Cádiz todavía debe parte del despido a Cervera (hace bien en reclamarlo). Firmó aquí dos años pidiendo confianza y se le dio. Hay que dar tiempo porque vamos a ir para arriba y esto es muy largo.
🌍PIPIOVI OFICIAL⚽"
@PIPIOVI,"Aug 21, 2023","Ojalá, esto pinta a que CERVERA SE BAJARA LOS PANTALONES. No le quedará otro remedio si quiere ser entrenador del Real Oviedo, por qué los jugadores que le ficharon no son para jugar a no querer el balón, CAZORLA SERA LA CLAVE PARA QUE CERVERA SE BAJE LOS PANTALONES. QUE OPINÁIS?
OviedoBold"
@OviedoBold,"Aug 21, 2023","Replying to 
@bicho_ovd
Si nos quejamos de que Cervera es defensivo…este no pone a Darder ni a Larin. Prefiero a Cervera
Terrorismo Patronal"
@RedRofega,"Aug 21, 2023","Me dan ganas de silenciar las palabras Real Oviedo y Cervera.
Y estamos en la 2ª jornada.
Ahijadiño"
@BlueOviedo1926,"Aug 21, 2023","Replying to 
@jsilvinor
 
@Bisueno2
 and 2 others
Es de León. De central no creo que pueda jugar, pero es que ese perfil es prácticamente inexistente. Y si es un pivote como pide Cervera. Esto último dicho por él.
Rumores.Rumores"
@RRumores,"Aug 21, 2023","Difícil situación de Cervera en el Real Oviedo. Todo el mundo sabe que el entrenador garantiza resultados pero también que muchos de los fichajes realizados por el equipo carbayón no encajan con su filosofía de juego. Quién debe adaptarse y cambiar,  jugadores o entrenador ⁉️⁉️
Sergio"
@SergioAlonso,"Aug 21, 2023","El encargado de poner los xG al Oviedo de Cervera
La Página del Oviedin"
@lapaginaoviedin,"Aug 21, 2023","😰| Un Oviedo obtuso y sin ideas se estrella con el orden del Racing de Ferrol. Los azules no pudieron vencer ni jugando contra 10 toda la 2ªmitad.
😮‍💨| La afición (📷
@RealOviedo
), que rindió un caluroso recibimiento a Santo Cazorla, salió muy enfadado con los suyos y con Cervera.
Oviedo o Muerte"
@Uncontrolled94,"Aug 21, 2023","Veo mucha queja sobre Cervera, sobre que no aprovecha los jugadores que tiene con este estilo de juego. No digo que no tengáis razón, pero, quizás también haya que ponerse en su situación.


RObertito"
@rsmartinez1980,"Aug 22, 2023","Replying to 
@Bisueno2
 and 
@jesusmartinezpa
Cervera le va a dar algo, sino cambia un poco el estilo no le veo en el Oviedo a corto plazo.
Dejan Lekichi"
@Dejanlekichi,"Aug 22, 2023","Replying to 
@ASERDeportivos
Conociendo a Cervera, lo primero que le habrá dicho a Cazorla es que si no corre como el considera, va a jugar muy poco. Aunque se le ponga todo Oviedo en contra, no va a renunciar a su filosofía, que por otro lado creo que es la adecuada para que pueda subir el Oviedo.
Mitiquisimu"
@ElMasmiticu,"Aug 21, 2023","Replying to 
@ElMasmiticu
Y ya mejor ni menciono lo de matar a Cervera en 2 jornadas con lo que hizo estos años y lo que hizo el año pasado en el Oviedo
Jorge Regadera"
@Jorge_Regadera,"Aug 21, 2023","Replying to 
@oviedo_o_muerte
Correcto. Y Camarasa tampoco se ofreció siempre. Eso sí, incluso Cervera le pidió al gallego que la moviera antes a Mario o Calvo.
Julian Epsztein"
@julianepsztein,"Aug 21, 2023","Replying to 
@ArroyitoRC
Broun
Martinez, Mallo, Quintana, Rodriguez 
Ortiz, Cardozo, Oconnor
Lovera, Bianchi, Campaz

Werner, Cortez, Komar, Sandez, Toledo, Giaccone, Bogado, Malcorra, Bogado, Montoya, Peralta, Cervera, Oviedo, Dupuy, Módica de recambio.
SER Deportivos Asturias"
@ASERDeportivos,"Aug 21, 2023","📻 | SDA (21/08/2023):

https://cadenaser.com/audio/cadenaser_oviedo_serdeportivosasturias_20230821_152000_160000/

🔎 Análisis Oviedo 1-1 Racing de Ferrol.
🧙🏼‍♂️ Cazorla en el Tartiere.
🗣 Escuchamos a Cervera, Alemao y Camarasa.
🗯️ Opinión con 
@NachoAzparren
.
⚽️ Hablamos con Andrea Suárez (
@RealOviedo
) de la selección española.
🏆 Copa RFEF.
cadenaser.com
SER Deportivos Asturias, 15:20 - 21/08/2023 | Radio Asturias | Cadena SER
SER Deportivos Asturias
oviedista"
@__Oviedista__,"Aug 21, 2023","Cervera dirigió al Oviedo 30 jornadas en la pasada temporada, alguno dicen que hay que darle tiempo. Yo le doy el justo para hacer las maletas. Si me equivoco seré el primero en reconocer mi error. Espero otros hagan lo mismo si se da el caso
DeportesCOPEAsturias"
@DeportesCopeA,"Aug 21, 2023","📼 El podcast de #DCA 

🔥 Análisis post jornada
👏 El Sporting se desata
💥 Polémica con Ramírez
🔴 'Tiempo de Opinión rojiblanco'
👎 Decepcionante Oviedo
👓 Cervera, crítico con el equipo 
🔵 'Tiempo de Opinión oviedista' https://cope.es/emisoras/asturias/asturias-provincia/deportes-cope-asturias/audios/deportes-cope-asturias-lunes-agosto-2023-20230821_2328578
Guillermo Bañó"
@guillermobano,"Aug 21, 2023","Seoane ya está entrenando en Oviedo, pendiente únicamente de inscripción.
Veremos si Luismi llega para Burgos, pero Cervera necesita mover fichas para cambiar algo en este Oviedo q tiene mucho q mejorar. 

También en ataque, donde Bastón está teniendo poca incidencia en el juego.


Vinsmoke Sanji"
@Roronoa52140564,"Aug 22, 2023","Replying to 
@iscotebuu21
 and 
@RafaNoMeJodas12
Eh te equivocas. Nunca llego a ascender con el cadiz, se fue antes al valencia. Y en el cadiz con cervera y del mismo modo el año padafo en el Oviedo con cervera jugaba de mediapunta/segundo punta, detras del 9.
Héctor Álvarez"
@hectortt25,"Aug 22, 2023","Replying to 
@aragonesmundo
 
@RealOviedo
 and 2 others
Pone empeño y tal, pero jugador bastante limitado. En Oviedo mira que cervera pidió su fichaje y apenas jugó titular
Grada Oviedo"
@GradaOviedo,"Aug 22, 2023","La salida de Hugo Rama del #RealOviedo puede confirmarse pronto. Desde Grecia nos indican que la operación con el Asteras está cerca de concretarse. Pendientes del OK definitivo de Cervera y la dirección deportiva para dejar vía libre al centrocampista gallego.
Ahijadiño"
@BlueOviedo1926,"Aug 22, 2023","La salida de Hugo Rama es lógica. Cervera lo ponía porque corría y no había otro. La muestra de que Cervera no le vale es eso, es que no cuenta con él. Y le gusta mucho más Mier, pero eso es cosa del club. El míster, como muchos, en esta plantilla lo ve totalmente prescindible.
Mundo Segunda"
@MundoSegunda_,"Aug 22, 2023","🚨💣El Astera Tripoli habría hecho una oferta por 𝐇𝐔𝐆𝐎 𝐑𝐀𝐌𝐀.

El conjunto griego estaría interesado en el centrocampista del Real Oviedo, que no entra en los planes de Álvaro Cervera.

El CD Lugo y algún otro equipo también estarían interesados.

Vía 
@lanuevaespana
Oviedo siempre."
@OviedistaK04227,"Aug 22, 2023","Replying to 
@OviedistaK04227
 and 
@Adan______
Cervera es mucho más práctico, y yo lo considero un buen entrenador, pero Eder Sarabia va a llegar mucho más alto, sin ninguna duda. Basta ver jugar al Andorra.
Oviedo siempre."
@OviedistaK04227,"Aug 22, 2023","Replying to 
@Adan______
Tiene razón. Eder Sarabia es el mejor entrenador de la categoría, con mucha diferencia. No me parece mal entrenador Cervera, pero sin duda, Sarabia mejoraría mucho a este equipo.
Oviedo siempre."
@OviedistaK04227,"Aug 22, 2023","Replying to 
@chrisoviedo88
Pascanu, recién fichado, fue titular. Pero aquí, Cervera tiene una gilipollez tremenda con los ""códigos"" del vestuario y bobadas por el estilo


ElDesmarque Oviedo"
@DMQOviedo,"Aug 20, 2023","¡Onces confirmados en el #RealOviedoRacingFerrol!

Cervera introduce cambios después de la derrota en Tenerife.

¡Todos los detalles en directo aquí! 👇
eldesmarque.com
Real Oviedo - Racing de Ferrol: resumen, goles y análisis
Resumen, goles y análisis del partido entre el Real Oviedo y el Racing de Ferrol correspondiente a la jornada 2 de LALIGA Hypermotion.
Oviedo siempre."
@OviedistaK04227,"Aug 20, 2023","Replying to 
@pichichipitufo
 and 
@OviedinAlma
Casi todas las capturas, las sacaste del mismo. Y nadie ""tiró"" contra Ziganda, Jimmy o Viti, simplemente se opinó de su hacer futbolístico. Yo voy con Cervera a muerte. Ziganda me parecía un mediocre, Viti me vale para suplente y creo que a Jimmy le queda grande esta categoría.
Azul Carbayón"
@azulcarbayon,"Aug 20, 2023","𝗣𝗥𝗘𝗩𝗜𝗔 | En una semana en la que el regreso de Cazorla arrasó con todo, el Real Oviedo busca el primer triunfo de la temporada. 

Luismi y Mario Hernández, las novedades de Cervera ⬇
lavozdeasturias.es
El Oviedo recibe al Racing ante un Tartiere que quiere ser decisivo desde el primer día
En una semana en la que el regreso de Cazorla arrasó con todo, los azules buscan el primer triunfo de la temporada. Luismi y Mario Hernández, las novedades de Cervera
PLINIO AL 15, EL VIP DE TARANIELLO."
@taranielloazul,"Aug 20, 2023","""Si me conoces a mí la posesión me…""
Interesantes valoraciones de Alemao, Ibarra,Cazorla, Seoane...

¿Qué piensa Álvaro Cervera de algunos de sus jugadores en el Real Oviedo? - La Nueva España
lne.es
¿Qué piensa Álvaro Cervera de algunos de sus jugadores en el Real Oviedo?
Alemão, Romario, Mario Hermoso: ¿está contento el cántabro con ellos?
La Nueva España"
@lanuevaespana,"Aug 20, 2023","¿Qué piensa Álvaro Cervera de algunos de sus jugadores en el Real Oviedo?
lne.es
¿Qué piensa Álvaro Cervera de algunos de sus jugadores en el Real Oviedo?
Alemão, Romario, Mario Hermoso: ¿está contento el cántabro con ellos?
Mr. Pillman"
@PillmanOviedo,"Aug 20, 2023","Replying to 
@RealOviedo
 and 
@19SCazorla
Al fin un fichaje TOP, años esperando ver a este crack en este gran club ojalá nos pueda llevar a primera división junto a Cervera y los demás chavales de la plantilla, vamos con todo!
Oviedo siempre."
@OviedistaK04227,"Aug 20, 2023","Y decía la peña que a Cervera le encantaba Jimmy...
Quote
Oviedismo"
@oviedismo,"Aug 19, 2023","Cervera, petición en lo que queda de mercado: ""Un jugador que pudiese combinar central y mediocentro, porque en el momento en el que no está Luismi no hay un futbolista parecido. Si conseguimos ese jugador, pues mejor""

#RealOviedo
Show more
Killer Asturias"
@killer_asturias,"Aug 19, 2023","👉 El Oviedo, en busca de contener “el plus” del Racing de Ferrol  

📈 Cervera prevé un partido complicado ante un rival en dinámica positiva tras el ascenso

🔎 Analizamos al conjunto gallego con 
@RaulVillares


Mario Martinez"
@MarioMM_87,"Aug 19, 2023","Leer que la gente se queja de cervera es alucinante,en serio el futbol no es el fifa,te puede gustar más o menos pero para mi es el mejor entrenador que puede tener el oviedo si creéis,que los jugones no corren no tenéis ni idea. Tiene una idea de jugar y la cumple
Francisco González"
@1971_fran,"Aug 19, 2023","Cervera en estado puro:  ""Mi cabeza está en mañana a las cinco y ganar el partido"". En la mía también. Estos ganaron a un recién descendido de Primera. A ganar, ganar, ganar y ganar, ganar, ganar,….HALA OVIEDO!
David Flórez"
@davidflg,"Aug 19, 2023","Anquela, Ziganda, Cervera. Todos ellos fueron llamado tristes y antifútbol. Ya sabemos lo que le pasó al Oviedo tras su marcha. No caigamos en errores del pasado, por favor.
Grada Oviedo"
@GradaOviedo,"Aug 19, 2023","""Es un jugador que juega muy bien al fútbol. Lucas quizás es más potente y vertical, y él trata el balón de otra manera. Es directo pero a lo mejor más pausado"". Cervera habla de Mario Hernández, que debutará mañana en el Tartiere con el #RealOviedo.
Grada Oviedo"
@GradaOviedo,"Aug 19, 2023","""La calidad no la va a perder nunca. Siempre estará ahí, aunque tenga 38 años. Él siempre ha jugado de mediapunta o algo tirado a la banda izquierda, así que esas son las posiciones en las que creo que mejor rinde"". Álvaro Cervera habla sobre Santi Cazorla.
#RealOviedo
La Nueva España"
@lanuevaespana,"Aug 19, 2023","Cervera habla por primera vez sobre el fichaje de Santi Cazorla por el Oviedo: cómo se enteró, la conversación que tuvo con él, la ""calidad que nunca perderá""... Aquí puedes leerlo ➡️ https://acortar.link/baGBXX
Lucy Kiddo"
@CasaprimaLucia,"Aug 19, 2023","Replying to 
@JoseRocf2012
 
@oviedo_o_muerte
 and 
@azulcarbayon
Mas importante para el Real Oviedo es su proyecto y esta liderado por Don Álvaro Cervera.

Más apoyar y menos criticar, que estamos en la jornada 2


OviedoBold"
@OviedoBold,"Aug 19, 2023","Eres el mejor Santi…aqui a Cervera se le ve muy feliz jajajaaj
Quote
Real Oviedo"
@RealOviedo,"Aug 19, 2023","Cuando mañana juegas tu primer partido del año en el Tartiere... y llega @19SCazorla a darte un abrazo 🫂

⚔ ¡A tope para mañana, EQUIPO! ⚔
0:01 / 3:25
Lucy Kiddo"
@CasaprimaLucia,"Aug 19, 2023","Replying to 
@JoseRocf2012
 
@oviedo_o_muerte
 and 
@azulcarbayon
Respeta a Don Álvaro Cervera.
#SoldadosdeCervera
Miguel Á. Vallecillo"
@mavallecillo,"Aug 19, 2023","El Cervera del Real Oviedo es exactamente el mismo que el del Cádiz CF. Para lo bueno y para la malo. 

Lo que cambia es el contexto de las aficiones.

Las respuestas y citados a este tuit confirman lo que digo.
Quote
SER Deportivos Asturias"
@ASERDeportivos,"Aug 19, 2023","CERVERA: “A Cazorla siempre lo hemos visto de mediapunta o tirado a la banda izquierda a pierna cambiada. Ahí puede ser donde mejor rinda. No sabía de su fichaje, me lo comunicaron cuando estaba todo más o menos decidido”.
ElDesmarque Oviedo"
@DMQOviedo,"Aug 19, 2023","Los elegidos por Cervera para recibir al Racing de Ferrol https://eldesmarque.com/futbol/liga-2a-division/20230819/los-elegidos-por-cervera-para-recibir-al-racing-de-ferrol_300064563.html
Pablo Vallejo"
@vallejobotaro,"Aug 19, 2023","Álvaro Cervera, sobre Cazorla: ""Siempre lo hemos visto de mediapunta o tirado a la banda a pierna cambiada. Ahí puede ser donde mejor rinda"". 

Tengo mucha curiosidad por ver cómo y dónde utiliza al futbolista en el Oviedo. Dos ideas de fútbol opuestas obligadas a entenderse.
Killer Asturias"
@killer_asturias,"Aug 19, 2023","🔵 La convocatoria del Oviedo: Una importante novedad para Cervera

🟰 No cambia de efectivos –vuelven a ser 21–, pero sí de jugadores 

 https://killerasturias.com/noticias/la-convocatoria-del-oviedo-una-importante-novedad-para-cervera
ElDesmarque Oviedo"
@DMQOviedo,"Aug 19, 2023","Cervera, un cambio confirmado y el fichaje de Cazorla: ""La calidad no la va a perder nunca"" https://eldesmarque.com/futbol/mercado-de-fichajes/20230819/cervera-un-cambio-confirmado-y-el-fichaje-de-cazorla-la-calidad-no-la-va-a-perder-nunca_300064543.html


Real Oviedo - Proud of You"
@RealOviedoPOY,"Aug 19, 2023","📋 Álvaro Cervera's 21-man squad list for #RealOviedoRacingFerrol ⚽️

➡️ http://realoviedo.es/noticias/ultim…

#RealOviedo 🔵⚪️
#ProudOfYou
Real Oviedo"
@RealOviedo,"Aug 19, 2023","📋 21 convocados por Álvaro Cervera para el #RealOviedoRacingFerrol ⚽️

➡️ https://realoviedo.es/noticias/ultimo-entrenamiento-y-convocatoria-19-9

#RealOviedo 🔵⚪️
."
@fano1926,"Aug 19, 2023","Replying to 
@oviedo_o_muerte
No si la idea está guapa, pero Cervera en la vida ha jugado con interiores, doble pivote y un mediocampista que acompaña al 9 o dos delanteros
MuroOviedista"
@DPOviedista,"Aug 19, 2023","Replying to 
@asturcarlinos1
 
@oviedo_o_muerte
 and 
@ASERDeportivos
Yo no lo veo él ningún sitio. La temporada pasada tampoco tenía ese jugador y no  se quejaba. 
No es una crítica a Cervera, solo que da la sensación de que Jimmy está por acumular jugadores y es de la casa.
Nadaporaquí"
@Fusinni,"Aug 19, 2023","Replying to 
@Vitorin_Oviedo
 and 
@ASERDeportivos
Jimmy no es un 5, con Cervera siempre jugó al lado de Luismi y haciendo el rol que hace ahora Camarasa (salvando las distancias obviamente)..
OviedoBold"
