Username,Date,Content,Cleaned_Content
@MarioJimenezB_,"Aug 13, 2023","El Albacete de Rubén Albés sigue molando mucho. Muchísimo, de hecho.",el albacete de rubén albés sigue molando mucho muchísimo de hecho
@gxldeweissman_,"Aug 22, 2023","Replying to 
@MarcosRVCF
Presión hay en todos los equipos. Estáis muy equivocados pensando que no hay presión en el Albacete. Quizá deja de haber presión cuando te salvas,pero con Albés siempre. Momo Djetei tiene más experiencia y ellos dos se entendían a la perfección dentro y fuera del campo.
Juanma Sevilla",presión hay en todos los equipos estáis muy equivocados pensando que no hay presión en el albacete quizá deja de haber presión cuando te salvaspero con albés siempre momo djetei tiene más experiencia y ellos dos se entendían a la perfección dentro y fuera del campo
@jmsevilla77,"Aug 21, 2023","Quiles, el goleador del Albacete de Albés https://as.com/futbol/segunda/quiles-el-goleador-del-albacete-de-albes-n/?ssm=TW_CC
 vía 
@diarioas
as.com
Quiles, el goleador del Albacete de Albés
El delantero andaluz ha marcado en los dos partidos que ha disputado esta temporada con el conjunto manchego.
Noticias Albacete",quiles el goleador del albacete de albés vía ascom quiles el goleador del albacete de albés el delantero andaluz ha marcado en los dos partidos que ha disputado esta temporada con el conjunto manchego
@PeriodicoAB,"Aug 21, 2023","#Albacete Rubén Albés lamenta no haber cosechado la victoria ante el Amorebieta 
@AlbaceteBPSAD
 http://dlvr.it/StyDQb
faustino romero",albacete rubén albés lamenta no haber cosechado la victoria ante el amorebieta
@faustino_romero,"Aug 21, 2023","Replying to 
@AlbaceteBPSAD
Es la rueda de prensa más seria de Albes desde que está en Albacete, además ha dado a entender  que no todos los futbolistas están centrados al 100% por qué no está cerrado todavía el mercado
El Digital de Albacete",es la rueda de prensa más seria de albes desde que está en albacete además ha dado a entender que no todos los futbolistas están centrados al por qué no está cerrado todavía el mercado
@ElDigitalAB,"Aug 21, 2023","Albés: ""Fue un partido extremadamente loco, aunque merecimos más""
#Albacete

https://eldigitaldealbacete.com/2023/08/21/albes-fue-un-partido-extremadamente-loco-aunque-merecimos-mas/
José R. Seara Arís",albés fue un partido extremadamente loco aunque merecimos más albacete
@Arisfeed,"Aug 21, 2023","Albacete 2 Amorebieta 2. El Alba de Rubén Albés igualó un 0-2, el valenciano Manu Fuster en el descuento de la primera parte el 1-2 y Alberto Quiles en el inicio de la segunda; zurdazo para el 2-2, el ex del Depor lleva 2 goles, para evitar 2 derrotas y dar 2 puntos al Alba.
Albacete Balompié 🤍",albacete amorebieta el alba de rubén albés igualó un el valenciano manu fuster en el descuento de la primera parte el y alberto quiles en el inicio de la segunda zurdazo para el el ex del depor lleva goles para evitar derrotas y dar puntos al alba
@AlbaceteBPSAD,"Aug 21, 2023","Comparecencia de Rubén Albés tras el empate de hoy
From albacetebalompie.es
Mario Jiménez",comparecencia de rubén albés tras el empate de hoy from albacetebalompiees
@MarioJimenezB_,"Aug 21, 2023",El Albacete de Rubén Albés sólo ha caído en 8 de las 17 ocasiones en las que ha ido por debajo en el marcador (2022-23/23-24). Uno de los equipos de los que menos se pueden fiar el resto cuando están en ventaja. Hoy volvió a demostrarlo.,el albacete de rubén albés sólo ha caído en de las ocasiones en las que ha ido por debajo en el marcador uno de los equipos de los que menos se pueden fiar el resto cuando están en ventaja hoy volvió a demostrarlo
@La_Cerca,"Aug 28, 2023","#Albacete Rubén Albés llama a ""cambiar la tendencia"" tras la derrota contra el CD Leganés 
@AlbaceteBPSAD
 http://dlvr.it/SvGQVT
El Digital de Albacete",albacete rubén albés llama a cambiar la tendencia tras la derrota contra el cd leganés
@ElDigitalAB,"Aug 28, 2023","Rubén Albés: “Me pagan para buscar soluciones y agitar el árbol”
#Albacete

https://eldigitaldealbacete.com/2023/08/28/ruben-albes-me-pagan-para-buscar-soluciones-y-agitar-el-arbol/
actualidad.abp",rubén albés me pagan para buscar soluciones y agitar el árbol albacete
@actualidad_abp,"Aug 27, 2023","FINAL DEL PARTIDO:
CD Leganés 2-0 Albacete BP
Derrota del Alba en Butarque.
Mal partido hoy de los de Rubén Albés en el que el Lega aprovechó 2 penaltis para conseguir la victoria. Hoy el balón no quería entrar para el Albacete. Se ha notado que hace falta un fichaje en defensa
Jesús Domínguez",final del partido cd leganés albacete bp derrota del alba en butarque mal partido hoy de los de rubén albés en el que el lega aprovechó penaltis para conseguir la victoria hoy el balón no quería entrar para el albacete se ha notado que hace falta un fichaje en defensa
@JesuDominguez,"Aug 27, 2023","Vaya capacidad ha tenido el Leganés de maniatar al Albacete en esta primera mitad. Borja Jiménez, definitivamente, se las sabe todas. Un único disparo, de falta, y a la barrera, es el bagaje escaso de los de Rubén Albés. #LeganésAlbaceteBP",vaya capacidad ha tenido el leganés de maniatar al albacete en esta primera mitad borja jiménez definitivamente se las sabe todas un único disparo de falta y a la barrera es el bagaje escaso de los de rubén albés leganésalbacetebp
@5maseldescuento,"Sep 3, 2023","Rubén Albés cumple 50 partidos como entrenador del Albacete Balompié
5maseldescuento.es
Rubén Albés cumple 50 partidos como entrenador del Albacete Balompié
Rubén Albés ha alcanzado un hito importante al dirigir su partido número 50 al frente del Albacete Balompié. La ocasión no podría haber sido más especial, ya que celebró este logro con una vic
Mario Jiménez",rubén albés cumple partidos como entrenador del albacete balompié maseldescuentoes rubén albés cumple partidos como entrenador del albacete balompié rubén albés ha alcanzado un hito importante al dirigir su partido número al frente del albacete balompié la ocasión no podría haber sido más especial ya que celebró este logro con una vic
@MarioJimenezB_,"Sep 2, 2023","Ahora quizá no se valore, pero hace dos meses parecía difícil pensar en la continuidad de Rubén Albés y su cuerpo técnico.

La mejor noticia del verano en clave Albacete.
¡Aúpa Alba!",ahora quizá no se valore pero hace dos meses parecía difícil pensar en la continuidad de rubén albés y su cuerpo técnico la mejor noticia del verano en clave albacete
@AupaAlba_es,"Sep 2, 2023","✨2-0✨Tres puntazos para el #Albacete ante el Valladolid con los golazos de 
@MDjetei
 y #AgusMedina!! El Belmonte disfrutó de un PARTIDAZO!! Choque completísimo de los de Rubén Albés 🙌🦇👏🙌🦇👏💪💪
Noticias Albacete",tres puntazos para el albacete ante el valladolid con los golazos de y agusmedina el belmonte disfrutó de un partidazo choque completísimo de los de rubén albés
@PeriodicoAB,"Sep 2, 2023","#Albacete Rubén Albés destaca la actuación completa de su equipo en su primera victoria del curso 
@AlbaceteBPSAD
 http://dlvr.it/SvW7p8
javierab",albacete rubén albés destaca la actuación completa de su equipo en su primera victoria del curso
@javierab02,"Sep 2, 2023","Hoy se ha hecho un partidazo, todo el equipo, ha vuelto a ser el equipo canalleta, ha vuelto ser el equipo, de Don Rubén Albés, es decir, mi Albacete Balompie.
5maseldescuento",hoy se ha hecho un partidazo todo el equipo ha vuelto a ser el equipo canalleta ha vuelto ser el equipo de don rubén albés es decir mi albacete balompie
@5maseldescuento,"Sep 2, 2023","Rubén Albés: ""Hemos jugado 100 minutos con emoción y la afición del Albacete lo ha sentido""
5maseldescuento.es
Rubén Albés: «Hemos jugado 100 minutos con emoción y la afición del Albacete lo ha sentido»
El técnico del Albacete Balompié ha comparecido en la sala de prensa del Carlos Belmonte. A la conclusión del primer triunfo liguero, Rubén Albés ha tomado la palabra donde mostrar sus sensacione
César Hurtado",rubén albés hemos jugado minutos con emoción y la afición del albacete lo ha sentido maseldescuentoes rubén albés hemos jugado minutos con emoción y la afición del albacete lo ha sentido el técnico del albacete balompié ha comparecido en la sala de prensa del carlos belmonte a la conclusión del primer triunfo liguero rubén albés ha tomado la palabra donde mostrar sus sensacione
@CesarHurtado,"Sep 1, 2023","Lo de hoy SÍ es el Albacete de Rubén Albés.

Partido completísimo del equipo, que ha sido infinitamente superior a un candidato al ascenso como el Real Valladolid.


Jorge Bueno",lo de hoy sí es el albacete de rubén albés partido completísimo del equipo que ha sido infinitamente superior a un candidato al ascenso como el real valladolid
@jorgebuenolo,"Sep 1, 2023","Necesitaba el Albacete una victoria así. Tras un mal inicio de liga (1/9), los de Albés consiguen recuperar las buenas sensaciones del año pasado para doblegar al Valladolid. Primeros tres puntos y primera portería a cero. El Pucela queda muy tocado tras tres derrotas seguidas.
Sergi Royo",necesitaba el albacete una victoria así tras un mal inicio de liga los de albés consiguen recuperar las buenas sensaciones del año pasado para doblegar al valladolid primeros tres puntos y primera portería a cero el pucela queda muy tocado tras tres derrotas seguidas
@royo_sergi,"Sep 1, 2023","Me encanta el Albacete de Rubén Albés. Van a ganar muchos partidos.
Mario Jiménez",me encanta el albacete de rubén albés van a ganar muchos partidos
@MarioJimenezB_,"Sep 1, 2023","El Albacete de Rubén Albés. Ese es el tweet. Transición de manual. ¿Es Agus un 9?
Alberto",el albacete de rubén albés ese es el tweet transición de manual es agus un
@Alberman_13,"Sep 1, 2023","Me ve un americano viendo el 
@AlbaceteBPSAD
 y le empiezo a hablar de porque el Albacete es un gran equipo, Ruben Albes será futuro seleccionador. Mi padre flipando con mi dominio del inglés en el tema deportivo jajajajaja",me ve un americano viendo el
@TribunaAlbacete,"Sep 11, 2023","Rubén Albés: «Lo que ha pasado hace daño a la liga» https://latribunadealbacete.es/noticia/z0070a59b-c687-9c30-2ad72f81b08843d2/202309/ruben-albes-lo-que-ha-pasado-hace-dano-a-la-liga
AlbaceteFilia 🧠",rubén albés lo que ha pasado hace daño a la liga
@AlbaceteFilia,"Sep 10, 2023","Replying to 
@AvilaXisco
 
@MarioJimenezB_
 and 3 others
Te equivocas, no conoces a Ruben Albés
Alerta News",others te equivocas no conoces a ruben albés
@AlertaMinuto,"Sep 10, 2023","""Lo que ha pasado hoy hace daño a la Liga española"" 

El entrenador del Albacete Balompié, Rubén Albés, lamentó que le anulasen un gol a su equipo a través del VAR, que suponía en ese momento el empate ante el
JOSE MANUEL GARCIA ALVAREZ",lo que ha pasado hoy hace daño a la liga española el entrenador del albacete balompié rubén albés lamentó que le anulasen un gol a su equipo a través del var que suponía en ese momento el empate ante el
@JOSEMAN86866232,"Sep 10, 2023","Replying to 
@Wilfredsantoss
 
@Bisueno2
 and 
@TORLA04
Me gusta un entrenador del estilo de Rubén Albes del Albacete
Todo Goles Radio",me gusta un entrenador del estilo de rubén albes del albacete
@TodoGolesRadio,"Sep 10, 2023","⚽️ El entrenador del Albacete Balompié, Rubén Albés, lamentó que le anulasen un gol a su equipo a través del VAR, que suponía en ese momento el empate ante el Tenerife, y dijo tras el partido que lo sucedido ""hace daño a la liga española"".
Radio MARCA Tenerife",el entrenador del albacete balompié rubén albés lamentó que le anulasen un gol a su equipo a través del var que suponía en ese momento el empate ante el tenerife y dijo tras el partido que lo sucedido hace daño a la liga española
@RadioMarcaTfe,"Sep 10, 2023","🤐❌ Rubén Albés se muerde la lengua: ""Lo que ha pasado es malo para el fútbol español""

😤 ""No se trata del Albacete, esto es malo para todos""

👨🏻‍⚖️ ""No he hablado con el árbitro. Prefiero no hacerlo"" 

👉🏼 http://radiomarcatenerife.com/?p=165019
GRADA B pro",rubén albés se muerde la lengua lo que ha pasado es malo para el fútbol español no se trata del albacete esto es malo para todos no he hablado con el árbitro prefiero no hacerlo
@GradaBpro,"Sep 10, 2023","🎙️ Rubén Albes sobre el arbitraje del Tenerife - Albacete: 

▪️Lo que ha pasado hoy hace daño a la liga española. 
▪️Perderemos partidos y estaremos peor que el rival, pero hay cosas que siento que dañan la competición.


El Digital de Albacete",rubén albes sobre el arbitraje del tenerife albacete lo que ha pasado hoy hace daño a la liga española perderemos partidos y estaremos peor que el rival pero hay cosas que siento que dañan la competición
@ElDigitalAB,"Sep 9, 2023","Albés: ""Lo que los árbitros le han hecho hoy al Albacete hace daño a la Liga española""
#Albacete

https://eldigitaldealbacete.com/2023/09/09/albes-lo-que-los-arbitros-le-han-hecho-hoy-al-albacete-hace-dano-a-la-liga-espanola/
Radio Albacete",albés lo que los árbitros le han hecho hoy al albacete hace daño a la liga española albacete
@RadioAlbacete,"Sep 9, 2023","Rubén Albés en rueda de prensa ha sido claro: ""lo ocurrido esta noche hace daño a la Liga española"".
Albacete Balompié 🤍",rubén albés en rueda de prensa ha sido claro lo ocurrido esta noche hace daño a la liga española
@AlbaceteBPSAD,"Sep 9, 2023","Rubén Albés, en rueda de prensa
From albacetebalompie.es
Jorge Bueno",rubén albés en rueda de prensa from albacetebalompiees
@jorgebuenolo,"Sep 9, 2023","El Albacete va a perder muy pocos partidos si juegan como hoy. Los de Albés han tenido varias ocasiones muy claras, pero un gran Soriano y la actuación del VAR les han privado de sacar algo más del Heliodoro. 

#TenerifeAlbaceteBP
E.",el albacete va a perder muy pocos partidos si juegan como hoy los de albés han tenido varias ocasiones muy claras pero un gran soriano y la actuación del var les han privado de sacar algo más del heliodoro tenerifealbacetebp
@Winston58_,"Sep 9, 2023","Replying to 
@Winston58_
El Albacete hoy no tuvo suerte con las decisiones arbitrales, es una obviedad. Pero señor equipazo, cómo juegan. Qué entrenador es Rubén Albes. Pronto tendrá banquillo en Primera.
Adrián Argente",el albacete hoy no tuvo suerte con las decisiones arbitrales es una obviedad pero señor equipazo cómo juegan qué entrenador es rubén albes pronto tendrá banquillo en primera
@khalkrueger,"Sep 9, 2023","Replying to 
@MarioJimenezB_
Retener a Albés y Fuster ha sido el gran éxito del verano para el Albacete. Supongo que lo ha permitido la apuesta de los tres caídos de Primera por la continuidad de sus entrenadores, porque Rubén estaba ya para todo en la categoría.
Mario Jiménez",retener a albés y fuster ha sido el gran éxito del verano para el albacete supongo que lo ha permitido la apuesta de los tres caídos de primera por la continuidad de sus entrenadores porque rubén estaba ya para todo en la categoría
@MarioJimenezB_,"Sep 9, 2023","Ganando o perdiendo, jugando fuera o en casa, con mejores o peores arbitrajes…

Qué personalidad demuestra y cuánto fútbol tiene el Albacete de Rubén Albés.
AlbaceteFilia 🧠",ganando o perdiendo jugando fuera o en casa con mejores o peores arbitrajes qué personalidad demuestra y cuánto fútbol tiene el albacete de rubén albés
@AlbaceteFilia,"Sep 9, 2023","Los intereses de LALIGA están muy claros en este partido…
Rubén Albés debería sacar al equipo del campo en el descanso, basta ya
José",los intereses de laliga están muy claros en este partido rubén albés debería sacar al equipo del campo en el descanso basta ya
@cmjose2018,"Sep 9, 2023","El técnico Rubén Albés ha visitado el Heliodoro en dos ocasiones. En la primera, empató con el Lugo (1-1) y en la segunda cayó como preparador del Albacete. Fue la temporada pasada (1-0) en un partido pasado por una fortísima lluvia que impidió ver todo el partido a la afición.",el técnico rubén albés ha visitado el heliodoro en dos ocasiones en la primera empató con el lugo y en la segunda cayó como preparador del albacete fue la temporada pasada en un partido pasado por una fortísima lluvia que impidió ver todo el partido a la afición
@AlbaceteFilia,"Sep 17, 2023","Replying to 
@quicolismo
Bro en la “guerra” Albés Vs Calleja el nuestro era bazofia y el vuestro el mejor del mundo mundial
Fernando Gómez",bro en la guerra albés vs calleja el nuestro era bazofia y el vuestro el mejor del mundo mundial
@FGomezJE,"Sep 17, 2023","Ayer el Albacete volvió a ser un bloque. Los de Albés generaron infinidad de ocasiones, que ojalá, con el paso de las jornadas, se transformen en más goles.

Ayer eché en falta más participación de Riki, sobre todo en la 2ª parte, fruto de ello fue la superioridad del Burgos
AlbaceteFilia 🧠",ayer el albacete volvió a ser un bloque los de albés generaron infinidad de ocasiones que ojalá con el paso de las jornadas se transformen en más goles ayer eché en falta más participación de riki sobre todo en la parte fruto de ello fue la superioridad del burgos
@AlbaceteFilia,"Sep 17, 2023","Replying to 
@villaralex8
Que te metan 6 goles precisamente no es culpa solo del portero, no digas esas gilipolleces tío que seguro que sabes más de fútbol. Porque ya me dirás los play offs que hicieron fuster, Riki y compañía…y empezando por Ruben Albés
La Liga Data",que te metan goles precisamente no es culpa solo del portero no digas esas gilipolleces tío que seguro que sabes más de fútbol porque ya me dirás los play offs que hicieron fuster riki y compañíay empezando por ruben albés
@LaLigaData123,"Sep 17, 2023","Albacete 2-1 Burgos
La Liga Hypermotion J6 (2a div)
Final en el Carlos Belmonte, victoria del equipo castellano manchego
⚽ Alberto Quiles (3') (P) 1-0
⚽ Cristian Glauder (53') 2-0
⚽ Fer Niño (60') 2-1
El equipo de Ruben Albes se impuso al equipo visitante.
El Digital de Albacete",albacete burgos la liga hypermotion j a div final en el carlos belmonte victoria del equipo castellano manchego alberto quiles p cristian glauder fer niño el equipo de ruben albes se impuso al equipo visitante
@ElDigitalAB,"Sep 17, 2023","Dani Escriche, el 'tiburón' del Albacete según Albés
#Albacete
eldigitaldealbacete.com
Dani Escriche, el 'tiburón' del Albacete según Albés
El ’16’ del Albacete Balompié está cuajando un buen inicio de temporada a base de trabajo y buen hacer, y sólo le falta asistir a la cita con el gol. Este
Albacete Balompié 🤍",dani escriche el tiburón del albacete según albés albacete eldigitaldealbacetecom dani escriche el tiburón del albacete según albés el del albacete balompié está cuajando un buen inicio de temporada a base de trabajo y buen hacer y sólo le falta asistir a la cita con el gol este
@AlbaceteBPSAD,"Sep 16, 2023","“Ha jugado con el colmillo afilado. Ha jugado como un auténtico tiburón”

🦈 

Rubén Albés sobre Dani Escriche
El Digital de Albacete",ha jugado con el colmillo afilado ha jugado como un auténtico tiburón rubén albés sobre dani escriche
@ElDigitalAB,"Sep 16, 2023","Albés: ""El Albacete ha convertido la rabia de Tenerife en energía y fútbol""


Rodrigo Quero Cárdenas",albés el albacete ha convertido la rabia de tenerife en energía y fútbol
@rodri_qc,"Sep 16, 2023","La temporada pasada el balón parado era uno de los puntos débiles del Albacete de Rubén Albés, pero parece que se ha trabajado y se está viendo mejora en este inicio liguero. 2 goles ya de saque de esquina en los primeros 6 partidos.",la temporada pasada el balón parado era uno de los puntos débiles del albacete de rubén albés pero parece que se ha trabajado y se está viendo mejora en este inicio liguero goles ya de saque de esquina en los primeros partidos
@JesusOliver1234,"Sep 24, 2023","Replying to 
@AnalisisABP
Estoy con vosotros, ayer uno de los periodistas de Santander le dijo a Albes que Albacete había sido el mejor equipo que había pasado por el Sardinero, en Tenerife el entrenador dijo que habíamos sido mejores que ellos.
El Digital de Albacete",estoy con vosotros ayer uno de los periodistas de santander le dijo a albes que albacete había sido el mejor equipo que había pasado por el sardinero en tenerife el entrenador dijo que habíamos sido mejores que ellos
@ElDigitalAB,"Sep 23, 2023","Albés asegura que el Albacete fue mejor y que el Racing hizo más con menos
eldigitaldealbacete.com
Albés asegura que el Albacete fue mejor y que el Racing hizo más con menos
El entrenador del Albacete Balompié compareció en la sala de prensa de El Sardinero tras la derrota de su equipo por 2-1 ante el Racing de Santander.
Pablo Puente",albés asegura que el albacete fue mejor y que el racing hizo más con menos eldigitaldealbacetecom albés asegura que el albacete fue mejor y que el racing hizo más con menos el entrenador del albacete balompié compareció en la sala de prensa de el sardinero tras la derrota de su equipo por ante el racing de santander
@PabloPuente17,"Sep 23, 2023","Replying to 
@PabloPuente17
Mandó la eficacia ante un buen Albacete, que fue mejor hasta el 1-0 y al final en la última media hora. 46-54% en posesión, 3-7 en ocasiones de gol, 8-16 tiros... Los de Rubén Albés produjeron lo suficiente para sacar mejor resultado, pero qué duro es puntuar contra el Racing.",
@TribunaAlbacete,"Oct 1, 2023","Rubén Albés: «Concedimos solo dos tiros a puerta» https://latribunadealbacete.es/noticia/z3b07a948-953a-9a3e-497691f05ae45d50/202310/ruben-albes-concedimos-solo-dos-tiros-a-puerta
El Digital de Albacete",rubén albés concedimos solo dos tiros a puerta
@ElDigitalAB,"Sep 30, 2023","Albés: ""En el Albacete somos valientes, pero no tontos""
#Albacete
eldigitaldealbacete.com
Albés: ""En el Albacete somos valientes, pero no tontos""
El entrenador del Albacete Balompié compareció en sala de prensa tras la victoria de su equipo por 3-1 tras los goles de Manu Fuster, Jonathan Silva e
Albacete Balompié 🤍",albés en el albacete somos valientes pero no tontos albacete eldigitaldealbacetecom albés en el albacete somos valientes pero no tontos el entrenador del albacete balompié compareció en sala de prensa tras la victoria de su equipo por tras los goles de manu fuster jonathan silva e
@AlbaceteBPSAD,"Sep 30, 2023","Rubén Albés comparece tras el triunfo de esta noche
From albacetebalompie.es
Mario Jiménez",rubén albés comparece tras el triunfo de esta noche from albacetebalompiees
@MarioJimenezB_,"Sep 30, 2023","Estaba mejor el Andorra en el 2T, asentado con balón en campo rival y preparado a la pérdida. El Albacete estaba incómodo y no amenazaba al espacio. Pero el error de Molina ha sentenciado el partido. 

A falta de puntos fuera, el Belmonte sigue siendo un fortín para los de Albés.",estaba mejor el andorra en el t asentado con balón en campo rival y preparado a la pérdida el albacete estaba incómodo y no amenazaba al espacio pero el error de molina ha sentenciado el partido
@AlbaceteBP75,"Oct 3, 2023","Replying to 
@daniel2591998
Quien lo insulta? Ami me parece un jugadorazo entiende el fútbol de Albes a la perfección lo único que se le critica es que no marque ni una pero un tío así debe de jugar porque se mueve bien al espacio cuando hay que bajar a tocar baja. Ya le entrarán
El Digital de Albacete",quien lo insulta ami me parece un jugadorazo entiende el fútbol de albes a la perfección lo único que se le critica es que no marque ni una pero un tío así debe de jugar porque se mueve bien al espacio cuando hay que bajar a tocar baja ya le entrarán
@ElDigitalAB,"Oct 3, 2023",Albés reconoce que el Albacete ganó fuera de casa el día que menos méritos hizo,albés reconoce que el albacete ganó fuera de casa el día que menos méritos hizo
@juli_thor,"Oct 8, 2023","Replying to 
@forjadoslud
 and 
@CesarHurtado
Ostras cada vez creo más que estáis mal de la cabeza. Otra vez: (Albés) ""vosotros a quien preferís?""
(Algunos periodistas) ""al Levante"". Normal para que vaya más gente de Albacete. Donde está la chulería?. Os encantan los fantasmas y luego vienen los cocos
OsM",ostras cada vez creo más que estáis mal de la cabeza otra vez albés vosotros a quien preferís algunos periodistas al levante normal para que vaya más gente de albacete donde está la chulería os encantan los fantasmas y luego vienen los cocos
@osmione,"Oct 7, 2023","Replying to 
@Cesar_Zamora97
 and 
@israrodenas
Lo de canalleta lo lleva utilizando Rubén Albes desde la primera semana que lleva en el Albacete, no se refiere al Levante, no... Se refiere a la afición del Alba... no se puede opinar sin saber de qué va la película.
AlbaceteFilia 🧠",lo de canalleta lo lleva utilizando rubén albes desde la primera semana que lleva en el albacete no se refiere al levante no se refiere a la afición del alba no se puede opinar sin saber de qué va la película
@AlbaceteFilia,"Oct 7, 2023","Replying to 
@rosalenyyy
Dime una sola cosa que hizo. De momento, preguntar en rdp a los periodistas que a quien querían para los play offs no es un motivo. Rubén albes será mejor o peor entrenador, pero tiene un saber estar y una educación como pocos. Además, eso no justifica lo que ha hecho tu club
GazzettaLUD",dime una sola cosa que hizo de momento preguntar en rdp a los periodistas que a quien querían para los play offs no es un motivo rubén albes será mejor o peor entrenador pero tiene un saber estar y una educación como pocos además eso no justifica lo que ha hecho tu club
@GazzettaLUD,"Oct 7, 2023","El Levante ganó y utilizó el ""sexy win"" de Rubén Albés y Calleja más eso de ""canalleta"" que no tengo ni idea de dónde sale.

Si hubiera ganado el Albacete hubiera sido al revés.

Es lo que tienen estos partidos. Uno está feliz y al derrotado le molesta todo... O seré yo 🙄
Quote
Albacete Balompié 🤍",el levante ganó y utilizó el sexy win de rubén albés y calleja más eso de canalleta que no tengo ni idea de dónde sale si hubiera ganado el albacete hubiera sido al revés es lo que tienen estos partidos uno está feliz y al derrotado le molesta todo o seré yo quote
@AlbaceteBPSAD,"Oct 7, 2023","Que no se malinterprete nuestra falta de respuesta. Nuestro silencio dice más que cualquier tuit. Este Club y sus más de 80 años de respeto a este deporte y de fomento de la concordia entre aficiones no se pueden editar.

Buenas noches, albacetistas.
Show more
Víctor (6/40pts🏆)",que no se malinterprete nuestra falta de respuesta nuestro silencio dice más que cualquier tuit este club y sus más de años de respeto a este deporte y de fomento de la concordia entre aficiones no se pueden editar buenas noches albacetistas show more
